view_count,wishlist_add_count,cart_add_count,buy_count,price_change_pct
5,0,0,0,-1.79
34,3,8,0,4.87
0,0,0,0,-3.06
5,0,0,0,-1.71
19,3,0,1,4.74
16,0,2,0,3.33
5,0,0,0,-1.48
13,1,0,0,1.6
1,0,0,0,-2.91
2,0,1,0,-1.51
1,1,2,0,-0.39
4,0,0,0,-1.96
3,0,0,0,-2.16
42,8,5,1,5.0
6,0,0,0,-1.09
2,1,0,0,-1.92
17,4,1,0,3.98
4,1,0,1,0.33
3,1,0,0,-1.44
3,0,0,1,-0.63
1,0,0,0,-2.69
4,0,0,1,-0.56
2,0,0,0,-2.3
3,0,0,0,-1.93
12,1,1,0,2.22
1,1,1,0,-1.26
43,4,5,2,5.0
2,0,1,1,0.03
12,0,1,0,1.43
36,4,3,4,4.86
46,5,3,0,5.0
4,0,0,0,-2.13
4,0,0,0,-1.76
18,1,1,0,3.31
15,4,1,1,4.64
55,11,3,3,5.0
21,4,0,0,4.1
2,0,0,0,-2.69
12,4,0,0,3.07
3,1,0,0,-1.64
2,2,0,0,-1.46
15,2,2,0,4.18
2,0,0,0,-2.35
3,0,0,0,-2.15
5,0,1,0,-0.81
1,0,1,0,-1.79
6,0,0,0,-1.3
5,0,0,1,-0.05
18,1,0,0,3.05
3,0,0,0,-2.27
12,2,1,0,2.62
3,0,0,0,-2.04
1,0,0,0,-2.61
14,2,4,1,4.58
0,0,0,0,-2.59
3,2,0,0,-0.86
3,0,0,0,-2.32
3,0,0,0,-2.27
1,1,0,0,-2.25
13,1,2,0,3.18
3,0,0,0,-2.03
17,1,2,1,4.56
21,2,2,0,4.16
35,4,2,0,4.97
3,0,0,0,-2.19
9,1,2,1,3.44
15,1,1,1,3.93
10,1,0,1,2.32
3,1,0,0,-1.63
55,3,7,2,5.0
46,5,8,1,4.89
2,0,0,0,-2.2
11,1,1,1,3.29
9,2,4,0,3.65
1,0,0,0,-2.95
4,0,0,0,-1.94
2,0,0,0,-2.69
14,6,5,1,4.77
2,0,0,0,-2.5
16,4,1,0,3.82
12,4,0,0,2.58
22,2,1,3,4.92
4,1,0,0,-1.07
5,0,0,0,-1.46
0,0,0,0,-3.36
5,0,0,0,-1.69
3,0,0,0,-2.19
3,0,0,0,-2.0
2,1,0,0,-1.89
4,0,0,0,-1.89
16,1,2,0,3.7
4,0,0,0,-2.25
5,0,0,0,-1.74
3,1,0,0,-1.54
2,0,0,0,-2.41
1,0,0,0,-2.96
49,5,4,2,4.92
1,0,0,0,-2.62
2,0,2,0,-0.75
2,0,0,0,-2.45
4,0,0,0,-2.19
24,0,0,0,3.73
4,2,0,0,-0.61
2,0,0,0,-2.53
3,0,0,0,-2.19
18,2,2,0,4.04
0,0,0,0,-3.1
14,1,3,1,4.38
51,5,2,4,4.84
15,3,3,1,4.69
1,0,1,0,-1.52
13,1,2,1,3.93
54,6,7,1,5.0
11,4,3,1,4.55
3,0,1,0,-1.6
3,1,1,0,-0.76
1,0,0,0,-3.06
5,0,0,1,0.1
37,4,3,1,4.86
14,1,1,0,2.62
3,0,1,0,-1.36
13,1,1,1,3.47
19,4,0,1,4.68
2,0,0,0,-2.68
12,4,1,1,4.12
3,0,0,0,-2.48
34,5,2,3,5.0
3,1,0,0,-1.85
4,2,0,0,-0.57
16,5,1,1,4.63
1,0,0,0,-2.79
2,1,0,0,-1.74
4,0,0,0,-1.74
4,1,1,0,-0.38
4,0,0,0,-1.92
4,1,0,0,-1.49
6,0,0,0,-1.1
3,0,1,0,-1.31
46,6,2,3,5.0
22,1,0,0,3.88
13,2,0,1,3.29
14,4,1,1,4.11
50,5,7,1,5.0
44,10,4,2,4.88
2,0,0,0,-2.47
4,0,0,0,-1.77
3,0,0,0,-1.95
6,0,1,0,-0.4
14,4,4,1,5.0
15,2,0,2,4.1
11,2,0,0,1.53
3,0,1,0,-1.12
1,0,0,0,-2.83
39,8,5,1,5.0
2,0,0,0,-2.41
19,0,0,1,3.59
1,0,0,0,-2.49
3,0,0,0,-2.3
4,0,0,0,-1.85
1,1,0,0,-1.93
7,0,0,0,-1.24
44,2,3,1,4.98
3,0,0,0,-1.92
15,3,2,0,4.04
3,1,0,0,-1.77
5,0,0,0,-1.31
5,0,1,0,-0.53
50,7,3,0,5.0
17,2,0,0,3.15
14,3,0,2,4.21
0,0,0,0,-2.86
2,0,0,0,-2.16
1,0,0,0,-2.76
15,2,5,0,4.66
5,3,0,1,2.05
3,0,0,0,-2.18
4,0,1,0,-1.12
19,2,2,0,4.19
2,0,0,0,-2.49
18,2,3,0,4.33
1,0,0,0,-2.59
2,0,1,0,-1.98
16,0,2,0,3.4
5,0,1,0,-0.77
27,8,5,1,4.88
4,1,0,0,-1.36
5,1,0,0,-1.26
15,1,1,0,2.84
2,0,0,0,-2.5
3,0,0,0,-2.07
45,8,3,1,4.96
12,2,1,0,2.51
13,1,0,0,1.61
15,3,3,0,4.38
14,3,0,0,2.83
9,1,2,1,3.5
1,0,0,0,-2.85
13,4,0,0,3.13
6,1,1,0,0.4
3,0,0,0,-2.04
4,1,0,0,-1.47
14,0,0,1,2.76
13,1,0,2,3.85
4,0,0,0,-2.05
48,6,6,2,5.0
6,0,0,0,-1.35
3,0,0,0,-2.23
53,3,5,0,5.0
1,0,0,0,-2.65
15,2,0,0,2.58
1,0,0,0,-2.95
13,0,0,1,2.46
56,1,7,3,4.92
3,0,0,0,-2.18
14,4,5,0,4.69
55,7,7,0,5.0
18,0,2,0,3.45
2,0,0,0,-2.47
33,6,5,1,4.92
6,0,0,0,-1.29
5,0,1,0,-0.71
37,6,1,2,5.0
1,0,1,0,-2.26
22,2,0,0,3.8
0,0,0,0,-2.85
51,8,12,0,4.93
4,0,0,0,-1.68
1,0,0,0,-2.58
1,1,0,0,-2.14
3,1,1,0,-0.93
20,3,2,0,4.73
7,1,2,0,1.51
3,1,1,0,-0.61
26,3,2,1,4.69
5,0,1,0,-0.53
1,0,1,0,-1.88
7,0,1,0,0.1
0,0,0,0,-2.78
3,0,0,1,-0.56
16,2,4,0,4.42
7,0,1,0,-0.05
2,1,0,0,-1.97
17,0,1,0,3.04
19,2,2,0,4.28
50,13,4,2,4.85
44,3,6,3,5.0
3,0,0,0,-2.14
21,5,1,1,4.95
7,6,1,0,3.18
13,3,1,0,3.44
18,1,2,0,4.07
17,3,1,0,4.15
4,1,0,0,-1.46
5,0,1,0,-0.85
10,1,0,0,0.75
5,0,0,1,-0.09
53,5,3,0,5.0
5,0,0,0,-1.29
47,6,4,1,4.94
43,9,3,2,4.94
55,8,4,2,4.88
11,2,0,1,2.89
3,0,0,0,-2.07
13,2,0,1,3.28
47,10,2,0,5.0
3,1,0,0,-1.43
5,0,0,0,-1.55
42,5,4,1,4.99
12,5,0,1,3.77
3,2,0,0,-0.77
3,0,0,0,-2.22
3,0,0,1,-0.51
58,11,5,0,4.97
54,3,8,0,4.7
46,4,6,1,4.95
5,0,0,0,-1.51
3,0,1,0,-1.52
4,0,0,1,-0.25
11,2,3,0,3.7
9,3,1,1,3.29
2,0,1,0,-1.68
13,3,1,1,3.9
44,6,2,2,5.0
55,3,3,0,4.79
7,2,3,1,4.07
3,0,0,0,-2.2
3,0,0,0,-2.16
47,4,3,1,5.0
2,1,0,0,-2.0
22,1,0,0,3.68
3,0,0,0,-2.15
6,1,0,0,-0.78
16,3,1,0,3.71
3,1,1,0,-0.55
3,0,0,0,-2.23
4,0,0,0,-1.95
12,2,1,0,2.94
14,2,3,1,4.73
19,1,1,0,3.55
4,0,0,1,-0.39
22,2,1,1,4.81
40,4,5,0,5.0
1,3,0,0,-0.84
1,1,0,0,-2.06
1,0,0,0,-2.73
4,0,0,0,-2.07
3,1,0,0,-1.68
1,0,1,0,-1.85
3,0,0,0,-2.21
15,2,0,0,2.38
15,4,1,0,3.95
13,0,2,0,2.85
13,2,1,0,3.28
14,2,3,2,4.6
2,0,0,1,-0.94
3,0,0,0,-2.28
13,4,3,1,4.72
32,4,5,2,4.79
19,2,1,0,3.74
4,1,0,0,-1.34
17,0,0,0,2.27
1,0,0,0,-2.86
3,1,0,0,-1.9
19,3,5,1,5.0
1,1,0,0,-2.22
1,0,0,0,-2.83
2,0,0,0,-2.46
4,0,0,0,-2.07
2,0,0,0,-2.67
5,0,1,0,-0.48
11,3,1,0,2.88
1,1,0,0,-2.16
39,5,3,3,4.9
2,1,0,0,-1.74
3,0,0,0,-2.21
55,6,8,2,5.0
8,2,0,0,0.57
6,0,1,0,-0.46
6,0,0,0,-1.45
12,3,4,0,4.44
13,1,2,1,4.09
10,2,1,1,3.24
2,0,0,0,-2.41
16,2,2,1,4.38
2,1,0,0,-1.72
5,0,1,0,-0.72
1,0,0,0,-2.64
2,0,1,0,-1.43
10,0,2,0,1.88
11,1,2,0,2.6
16,2,3,0,4.23
5,0,0,0,-1.61
45,7,7,1,5.0
14,0,1,1,3.34
13,1,3,0,3.8
16,2,0,0,2.87
48,4,4,0,4.79
4,1,0,0,-1.36
3,0,0,0,-2.03
44,4,4,3,5.0
2,0,0,0,-2.3
1,0,0,0,-2.39
10,3,2,0,3.21
20,4,0,0,4.39
4,0,0,0,-1.76
8,0,0,0,-0.67
2,0,0,0,-2.78
5,0,0,0,-1.65
48,3,5,0,4.99
45,6,2,0,4.8
14,2,1,1,3.92
15,1,2,0,3.49
39,7,3,2,5.0
5,0,1,0,-0.81
18,3,3,0,4.52
7,0,1,0,-0.14
9,2,2,0,2.68
15,1,0,0,1.98
14,0,1,1,3.26
2,0,0,0,-2.4
6,1,0,0,-0.75
14,2,2,0,3.64
4,0,0,0,-1.9
2,0,0,0,-2.31
1,1,2,0,-0.33
16,3,1,0,3.76
2,0,0,0,-2.39
0,1,0,0,-2.36
1,0,0,1,-1.43
1,1,0,0,-2.3
6,0,0,0,-1.29
15,0,2,1,4.1
16,5,1,1,4.57
48,10,6,4,5.0
14,3,3,0,4.41
2,0,0,0,-2.28
21,2,1,0,3.99
4,2,0,0,-0.5
2,0,2,0,-0.51
27,0,2,0,4.63
16,1,1,0,3.09
2,0,1,0,-1.62
1,0,0,0,-2.66
13,2,2,0,3.57
3,0,0,0,-2.3
1,1,1,0,-1.44
48,6,6,3,5.0
21,2,0,0,3.88
17,2,1,1,4.26
3,0,0,0,-2.18
9,1,2,0,2.29
0,0,0,0,-2.91
13,3,1,0,3.12
5,0,0,0,-1.47
12,3,1,0,3.41
0,0,0,1,-1.57
43,1,6,1,5.0
3,0,0,0,-2.43
4,0,0,0,-1.82
14,1,0,1,2.88
44,6,4,1,4.96
15,0,0,0,1.67
0,0,1,0,-2.34
8,2,2,1,3.42
6,0,0,0,-1.4
3,0,0,0,-2.06
18,1,2,0,3.89
16,2,0,0,2.87
4,0,0,0,-1.82
53,8,8,2,5.0
7,1,0,0,-0.48
19,2,0,0,3.8
1,0,0,0,-2.49
1,2,0,0,-1.35
16,1,1,0,3.09
22,2,1,0,4.36
2,1,0,1,-0.31
12,2,2,0,3.55
47,7,4,5,4.82
22,6,2,0,5.0
42,8,4,1,5.0
6,0,0,0,-1.29
12,0,1,0,1.52
2,0,0,0,-2.32
18,3,2,0,4.4
52,4,2,3,5.0
18,1,1,0,3.66
60,3,6,1,5.0
17,2,2,0,4.26
3,1,0,0,-1.85
12,3,0,0,2.6
14,1,1,0,2.52
2,0,1,0,-1.6
8,1,0,0,-0.34
12,1,1,0,2.18
14,0,1,0,2.31
2,2,0,0,-1.42
45,5,5,1,5.0
5,2,1,0,0.42
2,0,0,0,-2.54
45,7,8,3,4.73
2,0,0,0,-2.47
2,0,0,0,-2.67
23,4,2,1,4.71
17,1,0,0,2.95
44,9,7,3,4.66
34,8,5,3,4.82
1,0,0,0,-2.98
2,1,1,0,-0.86
2,1,0,0,-1.8
4,0,0,1,-0.55
3,0,0,0,-2.11
21,2,2,0,4.54
3,1,0,0,-1.57
12,2,2,0,3.02
13,3,2,0,3.64
3,1,0,0,-1.63
4,0,1,0,-1.13
28,5,0,0,4.52
5,0,0,0,-1.47
3,0,1,0,-1.3
2,0,0,0,-2.27
10,1,1,0,1.83
26,4,3,0,4.76
43,5,9,1,4.66
2,0,0,0,-2.38
5,0,0,0,-1.8
43,5,7,1,5.0
18,2,2,0,4.24
22,1,1,0,4.02
4,0,0,0,-1.78
4,2,0,0,-0.58
3,0,0,0,-2.29
4,0,0,0,-2.08
56,3,4,1,4.96
37,9,5,3,5.0
9,2,2,1,3.65
10,2,3,0,3.49
16,2,2,0,4.1
11,0,2,0,2.03
8,0,0,0,-0.62
16,3,1,0,3.75
3,0,1,0,-1.22
0,1,0,0,-2.31
4,0,0,0,-1.91
10,6,2,0,4.57
5,1,0,0,-1.01
1,0,0,0,-2.8
16,2,3,1,4.92
5,1,0,0,-0.99
6,0,1,0,-0.49
40,5,6,3,4.98
20,2,2,0,4.19
17,0,0,1,3.41
0,1,0,0,-2.43
43,4,5,0,5.0
2,0,0,0,-2.46
4,0,0,0,-1.94
41,5,3,0,4.99
8,3,3,1,3.86
2,0,0,0,-2.29
4,0,1,0,-1.15
3,0,1,0,-1.04
3,0,0,0,-2.16
4,2,0,0,-0.77
1,0,0,0,-2.55
14,3,1,2,4.56
15,2,2,1,4.26
19,4,1,0,4.39
2,0,0,1,-0.75
23,6,5,0,4.88
46,8,5,1,5.0
6,0,0,0,-1.19
4,1,0,0,-1.32
4,1,0,0,-1.33
2,2,0,0,-1.49
3,1,0,0,-1.47
3,1,1,0,-0.8
32,4,5,1,5.0
5,1,0,0,-0.91
1,0,1,0,-1.94
3,0,0,0,-2.09
4,0,0,0,-1.74
46,6,7,1,5.0
1,0,0,0,-2.77
4,0,0,0,-2.09
2,0,0,0,-2.39
3,2,0,0,-1.01
2,0,1,1,-0.06
48,5,3,0,4.88
10,3,0,0,1.91
5,0,0,0,-1.85
10,4,0,0,2.54
18,1,0,0,2.91
1,0,2,0,-1.11
22,1,1,1,4.67
13,1,1,0,2.64
15,3,1,0,3.52
1,0,1,0,-2.09
4,0,1,0,-1.01
4,0,0,0,-1.88
4,1,0,0,-1.33
15,5,3,0,4.63
16,1,3,0,3.95
14,5,0,0,3.53
15,0,0,0,1.76
17,3,5,2,5.0
7,0,0,0,-1.14
9,0,0,0,-0.51
3,0,0,0,-2.16
17,5,3,0,4.57
48,7,5,3,5.0
13,0,0,0,0.83
34,4,6,4,4.99
70,10,4,2,4.8
50,4,5,1,4.91
21,2,1,1,4.53
11,0,2,2,3.74
52,7,3,2,4.89
5,1,0,0,-1.01
4,0,0,0,-2.0
18,3,1,0,4.07
5,0,1,0,-0.69
16,2,2,0,4.31
10,2,1,0,2.23
18,1,1,1,4.05
11,0,0,1,1.74
2,1,0,0,-1.75
14,4,1,0,3.64
2,0,0,0,-2.33
14,3,4,0,4.72
1,0,0,0,-2.58
34,6,7,3,5.0
3,1,1,0,-0.6
19,3,0,0,3.88
4,0,1,0,-1.17
2,0,0,1,-0.71
2,0,0,0,-2.15
5,0,0,1,-0.15
9,2,0,0,1.02
2,0,0,0,-2.31
13,2,1,0,3.02
2,0,0,0,-2.19
9,3,3,1,4.38
1,1,0,0,-2.11
2,1,0,1,-0.33
4,0,0,0,-1.87
8,1,0,0,0.15
6,0,0,0,-1.19
3,0,0,0,-2.21
17,1,1,0,3.34
46,7,4,3,4.99
46,7,6,0,4.94
9,1,2,1,3.07
39,6,4,3,4.93
15,1,3,0,4.03
10,3,2,0,3.36
21,1,2,0,4.41
21,0,1,0,3.75
4,0,1,0,-0.7
46,6,6,1,4.91
12,3,1,0,3.1
2,0,0,0,-2.78
16,1,1,2,4.34
3,2,0,0,-0.94
16,2,1,1,4.27
3,0,0,0,-2.2
2,1,0,0,-2.02
3,0,0,0,-1.89
7,0,0,0,-1.09
46,8,6,1,4.71
3,1,0,0,-1.87
16,4,3,0,4.76
3,1,0,0,-1.5
52,8,6,0,5.0
3,0,1,0,-1.39
12,2,2,0,3.0
8,1,0,0,-0.2
10,3,1,0,2.37
21,2,1,0,4.16
15,1,1,0,3.1
60,3,9,4,4.84
13,2,2,1,4.18
1,0,0,0,-2.56
2,0,0,0,-2.67
12,1,1,0,2.26
39,9,8,0,5.0
49,9,6,4,4.93
19,3,0,1,4.57
34,3,3,5,5.0
13,3,2,0,3.92
5,1,0,0,-1.01
8,3,2,2,4.53
14,2,2,0,3.37
1,0,0,0,-2.73
2,0,0,0,-2.5
5,0,0,0,-1.69
5,1,1,0,-0.11
15,2,2,0,3.93
17,0,3,1,4.34
15,0,1,0,2.43
3,3,0,0,0.06
47,7,6,0,5.0
4,0,0,0,-1.97
17,4,2,0,4.33
51,6,4,0,4.97
3,0,0,0,-2.21
3,0,0,0,-1.89
3,0,0,0,-2.15
37,4,3,2,4.93
44,5,5,1,5.0
4,0,0,0,-1.99
3,0,0,0,-2.4
2,0,0,0,-2.51
4,1,0,0,-1.56
11,2,2,0,3.18
8,2,0,1,2.17
3,0,0,0,-2.12
16,3,3,0,4.35
37,5,4,3,5.0
20,3,1,0,4.5
5,0,1,0,-0.55
43,3,5,1,5.0
17,1,1,0,3.41
2,0,0,0,-2.21
12,2,2,0,3.35
18,1,1,1,4.18
12,1,2,1,3.81
14,2,0,0,2.33
4,0,1,0,-1.01
17,3,1,1,4.64
15,1,2,0,3.4
8,4,1,0,2.68
14,0,3,0,3.64
3,0,0,0,-2.19
5,0,0,1,-0.02
23,1,1,1,4.62
16,3,4,0,4.73
14,1,2,0,3.1
4,0,0,0,-1.76
14,2,3,0,4.09
3,0,0,0,-2.4
45,14,5,1,5.0
57,2,2,0,5.0
16,3,2,1,4.55
0,1,1,1,0.07
48,7,6,1,5.0
53,4,7,3,5.0
17,0,2,0,3.61
4,0,2,0,-0.04
13,3,0,0,2.47
1,0,0,0,-2.82
10,1,0,0,0.78
19,1,0,0,3.24
18,2,0,0,3.15
1,0,0,0,-2.8
58,7,3,1,4.95
3,1,0,0,-1.4
2,0,0,0,-2.52
6,0,0,1,0.16
12,1,3,1,4.39
12,3,1,0,3.11
20,2,3,1,4.74
0,0,0,0,-2.99
2,0,0,0,-2.55
7,0,0,0,-0.93
12,1,1,1,3.29
2,1,0,0,-2.04
3,0,0,0,-2.3
2,1,1,0,-0.85
3,1,1,0,-0.51
2,0,0,0,-2.49
11,1,1,0,1.9
5,0,0,0,-1.54
42,14,3,1,4.99
50,5,7,1,4.95
3,0,0,0,-2.17
55,7,4,5,5.0
3,0,0,0,-2.25
2,0,1,0,-1.64
2,0,0,0,-2.23
46,2,7,3,5.0
40,7,6,2,5.0
2,0,2,0,-0.64
12,2,5,0,4.57
1,1,0,0,-1.81
35,7,6,2,5.0
2,0,0,0,-2.62
1,1,0,0,-2.3
13,1,2,1,3.96
15,1,4,0,4.26
44,10,6,3,5.0
9,0,3,0,2.2
5,0,1,0,-0.82
5,0,0,0,-1.61
3,0,1,0,-1.31
1,0,0,0,-2.86
5,1,1,0,0.28
2,0,0,0,-2.37
23,4,0,0,4.38
12,0,1,1,3.04
12,3,1,1,3.84
46,11,5,3,5.0
13,2,0,0,2.07
48,7,7,0,4.95
3,0,0,0,-1.91
1,0,0,0,-2.79
13,2,3,0,3.92
13,0,1,0,1.87
3,0,0,0,-2.39
1,0,0,0,-2.62
3,0,0,0,-2.05
2,0,0,0,-2.34
3,0,0,0,-2.17
13,1,1,1,3.17
13,2,1,0,2.99
3,0,0,1,-0.77
6,0,1,0,-0.49
16,2,0,1,3.84
16,2,0,0,2.84
46,4,3,1,4.88
3,1,0,0,-1.42
2,0,1,0,-1.64
35,6,9,2,4.94
3,0,0,0,-2.06
1,0,0,0,-2.7
46,7,2,2,5.0
3,2,0,0,-1.29
3,1,0,0,-1.92
2,0,0,0,-2.58
2,0,0,0,-2.47
2,0,0,0,-2.27
47,10,8,0,4.77
3,2,3,0,1.7
19,1,3,0,4.51
37,7,7,1,4.86
5,0,0,0,-1.77
16,1,0,0,2.58
5,0,0,0,-2.04
17,1,0,0,2.74
5,0,0,0,-1.44
2,1,1,0,-1.0
46,5,2,2,4.96
2,0,0,0,-2.32
39,11,3,2,5.0
15,0,0,0,1.27
11,2,3,0,3.36
4,0,0,0,-1.83
55,7,5,1,4.83
0,0,0,0,-2.88
5,0,1,0,-0.59
16,1,0,1,3.53
3,0,1,0,-1.46
39,6,2,2,4.98
16,0,2,0,3.17
5,0,0,0,-1.63
1,0,0,0,-2.73
4,0,0,0,-2.0
3,0,0,0,-2.08
5,0,0,0,-1.36
54,5,4,4,5.0
13,2,1,0,2.77
57,4,1,2,4.87
3,0,1,0,-1.43
51,2,7,2,5.0
3,0,0,0,-2.3
4,0,1,0,-0.92
4,0,0,0,-1.92
13,1,1,1,3.42
3,0,1,0,-1.14
36,6,4,1,4.9
6,0,0,0,-1.43
2,1,0,0,-2.1
4,0,0,0,-1.47
26,2,4,0,4.94
15,0,4,1,4.68
12,0,1,0,1.58
3,0,0,0,-2.24
2,0,0,0,-2.49
16,2,2,1,4.35
50,5,7,0,4.98
43,5,8,2,4.99
2,0,0,0,-2.22
14,3,1,0,3.57
5,0,0,0,-1.5
2,0,0,0,-2.22
3,0,0,0,-2.41
4,1,0,0,-1.36
51,3,5,4,5.0
6,1,0,0,-0.79
5,0,0,0,-1.83
4,1,1,0,-0.51
2,1,1,0,-0.85
47,3,6,0,5.0
3,1,0,0,-1.63
4,0,0,1,-0.28
12,0,3,0,3.12
14,3,2,1,4.46
19,3,2,0,4.3
39,5,8,1,4.66
14,1,0,0,1.82
19,2,0,0,3.65
10,3,0,1,3.32
19,3,0,0,3.7
13,0,0,0,0.9
6,0,0,0,-1.23
53,8,3,2,5.0
9,4,3,0,4.1
3,0,0,0,-2.0
16,3,1,0,3.61
1,1,0,0,-1.93
50,4,8,0,4.91
44,6,7,2,4.91
18,2,0,1,4.2
1,0,0,0,-2.57
4,0,1,0,-0.89
17,2,2,0,4.19
4,0,0,0,-1.92
4,1,0,0,-1.14
4,0,0,0,-1.73
49,6,3,0,5.0
1,2,0,0,-1.46
15,3,1,2,4.38
10,6,2,2,4.72
41,7,4,1,4.97
1,0,0,1,-1.27
18,3,3,1,4.84
8,3,1,0,2.16
11,0,1,0,1.39
16,2,0,0,2.94
16,0,2,0,3.15
16,1,0,0,2.19
49,7,1,3,4.84
13,1,3,0,3.46
40,4,6,2,4.71
14,1,1,0,2.81
1,0,0,0,-2.45
29,1,1,0,4.53
14,0,3,1,4.24
2,0,0,0,-2.19
39,8,6,2,5.0
15,4,2,0,4.12
13,3,1,0,3.31
8,1,3,2,4.08
3,0,0,0,-2.31
5,1,0,0,-1.1
14,2,1,1,3.59
1,1,1,0,-1.3
18,2,0,0,3.06
8,2,0,1,2.16
1,1,0,0,-2.12
45,2,8,2,5.0
5,0,0,0,-1.58
4,0,0,0,-1.83
2,0,0,0,-2.22
12,0,3,0,3.32
44,7,5,0,4.95
5,0,0,0,-1.72
0,0,1,0,-1.88
5,0,0,0,-1.63
13,3,0,1,3.6
17,2,1,0,3.83
6,0,0,0,-1.22
16,4,1,2,4.91
2,1,0,0,-1.86
4,1,0,0,-1.11
53,8,3,1,4.93
2,0,0,0,-2.54
8,3,3,1,4.0
51,4,7,2,5.0
4,0,0,0,-2.05
4,1,0,0,-1.38
1,0,0,0,-2.63
17,3,0,0,3.59
13,1,1,1,3.71
46,10,3,2,4.88
4,1,0,0,-1.64
3,0,1,0,-1.23
16,1,3,2,5.0
2,0,0,0,-2.41
18,6,1,1,4.73
12,2,2,0,3.58
6,0,0,0,-1.25
4,0,0,0,-2.04
4,0,0,0,-2.14
17,4,0,0,3.46
13,5,0,1,4.03
2,0,0,0,-2.38
17,1,3,1,4.59
30,9,3,0,4.73
6,0,0,0,-1.26
3,0,1,0,-1.35
2,1,0,0,-1.52
21,1,0,1,4.08
7,0,0,0,-1.3
14,0,3,0,3.72
40,6,3,2,5.0
21,1,0,1,4.38
3,0,0,0,-2.24
12,3,1,0,3.45
43,8,5,0,5.0
2,0,0,0,-2.54
47,5,7,3,5.0
39,4,7,2,4.85
22,1,1,0,3.97
5,0,0,0,-1.82
3,1,0,0,-1.67
17,2,3,0,4.48
2,0,0,0,-2.49
14,2,1,2,4.51
14,2,2,1,4.36
46,8,4,1,5.0
6,1,0,0,-0.75
18,2,1,2,4.52
13,2,2,0,3.46
16,3,2,0,4.4
1,0,0,0,-2.5
3,0,0,0,-2.07
3,0,1,0,-1.44
2,0,0,0,-2.45
2,1,0,0,-1.7
4,1,0,0,-1.3
1,0,0,0,-2.54
3,0,1,0,-1.44
14,1,0,1,2.97
5,0,0,0,-1.75
4,0,0,0,-2.15
3,0,0,0,-2.31
3,0,0,0,-2.19
19,3,2,0,4.43
0,0,0,0,-3.04
1,0,1,0,-1.96
36,6,6,2,4.75
11,1,1,0,2.06
5,0,0,0,-1.66
12,1,2,2,4.34
1,1,0,0,-2.44
10,0,1,1,2.55
13,1,2,0,3.16
6,1,0,1,0.95
2,0,0,0,-2.57
12,1,2,0,2.98
16,4,0,0,3.51
36,4,3,4,5.0
3,1,0,0,-1.4
3,1,0,0,-1.75
14,4,1,0,3.87
3,1,0,0,-1.75
14,2,0,0,2.17
15,1,1,0,2.82
3,0,0,0,-2.22
3,0,0,0,-2.35
1,0,1,0,-1.86
3,0,0,1,-0.61
7,0,0,0,-0.75
4,1,1,0,-0.24
4,1,0,0,-1.12
9,0,0,0,-0.37
4,0,0,0,-1.83
3,0,0,1,-0.6
4,0,0,0,-2.03
12,6,3,0,4.58
11,1,0,0,1.09
15,3,2,1,4.51
3,0,0,0,-2.16
3,0,1,0,-1.43
5,0,0,0,-1.31
19,1,2,0,3.96
1,0,0,0,-2.74
3,0,0,0,-1.97
45,6,4,0,5.0
4,1,2,0,0.63
2,0,0,0,-2.45
1,1,0,0,-2.02
16,1,0,1,3.66
12,2,0,0,1.95
20,1,2,1,4.65
6,0,1,0,-0.3
14,1,1,0,2.34
13,3,5,0,4.74
11,1,1,2,3.74
9,1,1,1,2.53
2,1,1,0,-1.02
13,2,3,1,4.34
42,8,6,1,4.91
7,1,0,1,1.61
12,1,2,0,3.08
4,0,0,0,-1.84
19,2,0,0,3.65
2,1,0,0,-1.64
2,0,0,0,-2.58
3,0,0,1,-0.73
2,1,0,0,-1.84
49,6,5,0,5.0
3,0,0,0,-2.24
1,0,0,0,-2.53
41,2,7,0,4.96
18,2,0,0,3.13
18,1,1,0,3.71
15,2,2,0,4.04
2,0,1,0,-1.31
12,5,2,1,4.85
10,0,3,0,2.65
2,0,0,0,-2.49
17,1,2,0,3.53
13,0,1,1,2.98
11,1,1,0,1.95
26,1,1,0,4.19
16,0,1,1,3.75
11,0,0,0,0.4
17,4,0,0,3.69
1,0,0,0,-2.6
16,2,2,1,4.52
1,0,0,0,-2.85
3,0,2,0,-0.4
6,1,0,0,-0.62
1,0,0,1,-1.45
4,0,1,0,-1.42
1,1,0,0,-2.15
3,1,0,0,-1.74
17,0,1,0,2.67
6,1,0,0,-0.82
5,0,0,0,-1.84
2,0,1,0,-1.66
12,3,2,1,4.51
48,9,6,0,5.0
4,0,1,0,-0.94
3,0,1,0,-1.37
11,4,3,0,4.2
14,0,4,0,4.05
12,0,2,1,3.67
17,6,3,1,4.76
38,9,7,1,4.7
4,0,1,0,-0.7
1,0,0,0,-2.49
2,0,0,0,-2.44
3,0,0,1,-0.74
3,0,0,0,-2.27
13,2,3,0,3.84
13,1,1,1,3.25
3,1,0,0,-1.65
2,0,1,0,-1.63
11,2,3,0,3.49
2,0,0,0,-2.44
1,1,0,0,-2.02
16,4,0,1,4.18
5,0,0,0,-1.44
0,0,2,0,-1.25
17,0,2,0,3.54
17,6,2,1,4.68
34,7,1,2,5.0
7,5,0,1,3.37
42,5,3,3,5.0
52,6,5,0,5.0
2,1,0,0,-2.04
16,3,1,1,4.48
2,0,0,0,-2.51
